Query	Document	Answer	Context_Relevance_Label	Answer_Faithfulness_Label	Answer_Relevance_Label
Empleador quiere saber cuánto debe cotizar por riesgos laborales. ¿Cuál es el rango de cotización al Sistema de Riesgos Laborales?	Monto de las cotizaciones. El monto de las cotizaciones para el caso de los trabajadores vinculados mediante contratos de trabajo o como servidores públicos no podrá ser inferior al 0.348%, ni superior al 8.7%, del Ingreso Base de Cotización (IBC) de los trabajadores y su pago estará a cargo del respectivo empleador. Corregido por el art. 1, Decreto Nacional 2464 de 2012, <El nuevo texto es el siguiente> El mismo porcentaje del monto de las cotizaciones se aplicará para las personas vinculadas a través de un contrato formal de prestación de servidos personales, sin embargo, su afiliación estará a cargo del contratante y el pago a cargo del contratista, exceptuándose lo estipulado en el literal a) numeral 5 del artículo 2° de esta ley. El Ministerio de Trabajo en coordinación con el Ministerio de Salud y Protección Social en lo de su competencia adoptarán la tabla de cotizaciones mínimas y máximas para cada clase de riesgo, así como las formas en que una empresa pueda lograr disminuir o aumentar los porcentajes de cotización de acuerdo a su siniestralidad, severidad y cumplimiento del Sistema de Gestión de la Seguridad y Salud en el Trabajo SG-SST.	El monto de las cotizaciones al Sistema de Riesgos Laborales no puede ser inferior al 0,348 % ni superior al 8,7 % del Ingreso Base de Cotización de los trabajadores, y su pago está a cargo del empleador. El Ministerio de Trabajo, junto con el Ministerio de Salud, define la tabla de cotizaciones mínimas y máximas por clase de riesgo, así como los criterios para aumentar o disminuir el porcentaje según la siniestralidad, severidad y cumplimiento del SG-SST de la empresa.	1	1	1
Empleador quiere saber cuánto debe cotizar por riesgos laborales. ¿Cuál es el rango de cotización al Sistema de Riesgos Laborales?	Asignación de persona que diseña el Sistema de Gestión de SST.  Criterios: Asignar una persona que cumpla con el siguiente perfil: El diseño del Sistema de Gestión de Seguridad y Salud en el Trabajo, para empresas de menos de diez (10) trabajadores en clase de riesgo I, II y III puede ser realizado por un técnico en Seguridad y Salud en el Trabajo (SST) o en alguna de sus áreas, con licencia vigente en Seguridad y Salud en el Trabajo, que acredite mínimo un (1) año de experiencia certifi-cada por las empresas o entidades en las que laboró en el desarrollo de actividades de Seguridad y Salud en el Trabajo y que acredite la aprobación del curso de capa-citación virtual de cincuenta (50) horas. Esta actividad también podrá ser desarrollada por tecnólogos, profesionales y profesionales con posgrado en SST, que cuenten con licencia vigente en Seguridad y Salud en el Trabajo y el referido curso de capacitación virtual de cincuenta (50) horas. Modo de verificar: Solicitar documento soporte de la asignación y constatar la hoja de vida con soportes, de la persona asignada 	El monto de las cotizaciones al Sistema de Riesgos Laborales no puede ser inferior al 0,348 % ni superior al 8,7 % del Ingreso Base de Cotización de los trabajadores, y su pago está a cargo del empleador. El Ministerio de Trabajo, junto con el Ministerio de Salud, define la tabla de cotizaciones mínimas y máximas por clase de riesgo, así como los criterios para aumentar o disminuir el porcentaje según la siniestralidad, severidad y cumplimiento del SG-SST de la empresa.	0	0	1
Empleador quiere saber cuánto debe cotizar por riesgos laborales. ¿Cuál es el rango de cotización al Sistema de Riesgos Laborales?	Monto de las cotizaciones. El monto de las cotizaciones para el caso de los trabajadores vinculados mediante contratos de trabajo o como servidores públicos no podrá ser inferior al 0.348%, ni superior al 8.7%, del Ingreso Base de Cotización (IBC) de los trabajadores y su pago estará a cargo del respectivo empleador. Corregido por el art. 1, Decreto Nacional 2464 de 2012, <El nuevo texto es el siguiente> El mismo porcentaje del monto de las cotizaciones se aplicará para las personas vinculadas a través de un contrato formal de prestación de servidos personales, sin embargo, su afiliación estará a cargo del contratante y el pago a cargo del contratista, exceptuándose lo estipulado en el literal a) numeral 5 del artículo 2° de esta ley. El Ministerio de Trabajo en coordinación con el Ministerio de Salud y Protección Social en lo de su competencia adoptarán la tabla de cotizaciones mínimas y máximas para cada clase de riesgo, así como las formas en que una empresa pueda lograr disminuir o aumentar los porcentajes de cotización de acuerdo a su siniestralidad, severidad y cumplimiento del Sistema de Gestión de la Seguridad y Salud en el Trabajo SG-SST.	Se entiende por acoso laboral toda conducta persistente y demostrable ejercida sobre un trabajador por parte de un empleador, jefe, compañero o subalterno, encaminada a infundir miedo, intimidación, terror o angustia, causar perjuicio laboral, generar desmotivación o inducir la renuncia. La ley reconoce, entre otras modalidades, el maltrato laboral, la persecución laboral, la discriminación laboral, el entorpecimiento laboral, la inequidad laboral y la desprotección laboral.	1	0	0
MiPyme de riesgo I con alta siniestralidad que busca apoyo de su ARL. ¿Existe apoyo especial para micro y pequeñas empresas en prevención?	Fortalecimiento de la prevención de los riesgos laborales en las micro y pequeñas empresas en el país. Las Entidades Administradoras de Riesgos Laborales fortalecerán las actividades de promoción y prevención en las micro y pequeñas empresas que presentan alta siniestralidad o están clasificadas como de alto riesgo. El Ministerio del Trabajo definirá los criterios técnicos con base en los cuales las Entidades Administradoras de Riesgos Laborales focalizarán sus acciones de promoción y prevención de manera que se fortalezcan estas actividades en las micro y pequeñas empresas, para lo cual se tendrá en cuenta la frecuencia, severidad y causa de los accidentes y enfermedades laborales en estas empresas, así como los criterios técnicos que defina el Ministerio de Salud y Protección Social en lo relacionado con la afiliación de trabajadores afiliados a micro y pequeñas empresas. Parágrafo. Dentro de las campañas susceptibles de reproducción en medios físicos o electrónicos y actividades generales de promoción y prevención de riesgos laborales que realizan periódicamente las Entidades Administradoras de Riesgos Laborales se involucrarán a trabajadores del sector informal de la economía, bajo la vigilancia y control del Ministerio de Trabajo.	Las Administradoras de Riesgos Laborales deben fortalecer sus actividades de promoción y prevención en las micro y pequeñas empresas que presenten alta siniestralidad o estén clasificadas como de alto riesgo, focalizando sus acciones según criterios técnicos definidos por el Ministerio del Trabajo, que consideran la frecuencia, severidad y causas de los accidentes y enfermedades laborales en estas empresas.	1	1	1
MiPyme de riesgo I con alta siniestralidad que busca apoyo de su ARL. ¿Existe apoyo especial para micro y pequeñas empresas en prevención?	Descripción del accidente o incidente. El informe deberá contener un relato completo y detallado de los hechos relacionados con el accidente o incidente, de acuerdo con la inspección realizada al sitio de trabajo y las versiones de los testigos, involucrando todo aquello que se considere importante o que aporte información para determinar las causas específicas del accidente o incidente, tales como cuándo ocurrió, dónde se encontraba el trabajador, qué actividad estaba realizando y qué pasó, por qué realizaba la actividad, para qué, con quién se encontraba, cómo sucedió.   Para obtener la información, el aportante puede acudir al reconocimiento del área involucrada, entrevista a testigos, fotografías, videos, diagramas, revisión de documentos y demás técnicas que se consideren necesarias.	Las Administradoras de Riesgos Laborales deben fortalecer sus actividades de promoción y prevención en las micro y pequeñas empresas que presenten alta siniestralidad o estén clasificadas como de alto riesgo, focalizando sus acciones según criterios técnicos definidos por el Ministerio del Trabajo, que consideran la frecuencia, severidad y causas de los accidentes y enfermedades laborales en estas empresas.	0	0	1
MiPyme de riesgo I con alta siniestralidad que busca apoyo de su ARL. ¿Existe apoyo especial para micro y pequeñas empresas en prevención?	Fortalecimiento de la prevención de los riesgos laborales en las micro y pequeñas empresas en el país. Las Entidades Administradoras de Riesgos Laborales fortalecerán las actividades de promoción y prevención en las micro y pequeñas empresas que presentan alta siniestralidad o están clasificadas como de alto riesgo. El Ministerio del Trabajo definirá los criterios técnicos con base en los cuales las Entidades Administradoras de Riesgos Laborales focalizarán sus acciones de promoción y prevención de manera que se fortalezcan estas actividades en las micro y pequeñas empresas, para lo cual se tendrá en cuenta la frecuencia, severidad y causa de los accidentes y enfermedades laborales en estas empresas, así como los criterios técnicos que defina el Ministerio de Salud y Protección Social en lo relacionado con la afiliación de trabajadores afiliados a micro y pequeñas empresas. Parágrafo. Dentro de las campañas susceptibles de reproducción en medios físicos o electrónicos y actividades generales de promoción y prevención de riesgos laborales que realizan periódicamente las Entidades Administradoras de Riesgos Laborales se involucrarán a trabajadores del sector informal de la economía, bajo la vigilancia y control del Ministerio de Trabajo.	Debe elaborar el Plan Anual de Trabajo del SG-SST, firmado por el empleador o contratante, en el que se identifiquen como mínimo los objetivos, las metas, las responsabilidades, los recursos y el cronograma anual.	1	0	0
Empresa con 8 empleados. ¿Necesito conformar un COPASST?	Todas las empresas e instituciones, públicas o privadas, que tengan a su servicio diez (10) o más trabajadores, están obligadas a conformar un Comité de Medicina, Higiene y Seguridad Industrial, cuya organización y funcionamiento estará de acuerdo con las normas del Decreto que se reglamenta y con la presente Resolución. Las empresas o establecimientos de trabajo que tengan a su servicio menos de diez (10) trabajadores, deberán actuar en coordinación con los trabajadores para desarrollar bajo la responsabilidad del empleador el programa de salud ocupacional de la empresa.	Solo las empresas con diez o más trabajadores están obligadas a conformar un Comité de Medicina, Higiene y Seguridad Industrial (COPASST). Las que tienen menos de diez trabajadores deben, en su lugar, actuar en coordinación con los trabajadores para desarrollar el programa de salud ocupacional, bajo la responsabilidad del empleador.	1	1	1
Empresa con 8 empleados. ¿Necesito conformar un COPASST?	Establecer obligaciones y requisitos mínimos para realizar la investigación de incidentes y accidentes de trabajo, con el fin de identificar las causas, hechos y situaciones que los han generado, e implementar las medidas correctivas encaminadas a eliminar o minimizar condiciones de riesgo y evitar su recurrencia.	Solo las empresas con diez o más trabajadores están obligadas a conformar un Comité de Medicina, Higiene y Seguridad Industrial (COPASST). Las que tienen menos de diez trabajadores deben, en su lugar, actuar en coordinación con los trabajadores para desarrollar el programa de salud ocupacional, bajo la responsabilidad del empleador.	0	0	1
Empresa con 8 empleados. ¿Necesito conformar un COPASST?	Todas las empresas e instituciones, públicas o privadas, que tengan a su servicio diez (10) o más trabajadores, están obligadas a conformar un Comité de Medicina, Higiene y Seguridad Industrial, cuya organización y funcionamiento estará de acuerdo con las normas del Decreto que se reglamenta y con la presente Resolución. Las empresas o establecimientos de trabajo que tengan a su servicio menos de diez (10) trabajadores, deberán actuar en coordinación con los trabajadores para desarrollar bajo la responsabilidad del empleador el programa de salud ocupacional de la empresa.	La política de SST no tiene que ser tan extensa como la de una empresa grande: la norma exige que sea específica para la empresa y apropiada a la naturaleza de sus peligros y al tamaño de la organización, además de concisa, redactada con claridad, fechada y firmada por el representante legal. También debe difundirse a todos los niveles y estar accesible en el lugar de trabajo, y revisarse como mínimo una vez al año.	1	0	0
Empresa de 15 trabajadores conforma su Comité. ¿Cómo debe estar compuesto el COPASST?	Cada Comité de Medicina, Higiene y Seguridad Industrial estará compuesto por un número igual de representantes del empleador y de los trabajadores, con sus respectivos suplentes, así: De 10 a 49 trabajadores, un representante por cada una de las partes. De 50 a 499 trabajadores, dos representantes por cada una de las partes. De 500 a 999 trabajadores, tres representantes por cada una de las partes. De 1.000 o más trabajadores, cuatro representantes por cada una de las partes.  A las reuniones del Comité sólo asistirán los miembros principales. Los suplentes asistirán por ausencia de los principales y serán citados a las reuniones por el Presidente del Comité.	El Comité debe estar compuesto por un número igual de representantes del empleador y de los trabajadores, con sus respectivos suplentes: un representante por cada parte si la empresa tiene entre 10 y 49 trabajadores, dos representantes por cada parte entre 50 y 499, tres entre 500 y 999, y cuatro si tiene 1.000 o más. A las reuniones solo asisten los miembros principales; los suplentes acuden únicamente en su ausencia.	1	1	1
Empresa de 15 trabajadores conforma su Comité. ¿Cómo debe estar compuesto el COPASST?	Asignación de persona que diseña el Sistema de Gestión de SST.  Criterios: Asignar una persona que cumpla con el siguiente perfil: El diseño del Sistema de Gestión de Seguridad y Salud en el Trabajo, para empresas de menos de diez (10) trabajadores en clase de riesgo I, II y III puede ser realizado por un técnico en Seguridad y Salud en el Trabajo (SST) o en alguna de sus áreas, con licencia vigente en Seguridad y Salud en el Trabajo, que acredite mínimo un (1) año de experiencia certifi-cada por las empresas o entidades en las que laboró en el desarrollo de actividades de Seguridad y Salud en el Trabajo y que acredite la aprobación del curso de capa-citación virtual de cincuenta (50) horas. Esta actividad también podrá ser desarrollada por tecnólogos, profesionales y profesionales con posgrado en SST, que cuenten con licencia vigente en Seguridad y Salud en el Trabajo y el referido curso de capacitación virtual de cincuenta (50) horas. Modo de verificar: Solicitar documento soporte de la asignación y constatar la hoja de vida con soportes, de la persona asignada 	El Comité debe estar compuesto por un número igual de representantes del empleador y de los trabajadores, con sus respectivos suplentes: un representante por cada parte si la empresa tiene entre 10 y 49 trabajadores, dos representantes por cada parte entre 50 y 499, tres entre 500 y 999, y cuatro si tiene 1.000 o más. A las reuniones solo asisten los miembros principales; los suplentes acuden únicamente en su ausencia.	0	0	1
Empresa de 15 trabajadores conforma su Comité. ¿Cómo debe estar compuesto el COPASST?	Cada Comité de Medicina, Higiene y Seguridad Industrial estará compuesto por un número igual de representantes del empleador y de los trabajadores, con sus respectivos suplentes, así: De 10 a 49 trabajadores, un representante por cada una de las partes. De 50 a 499 trabajadores, dos representantes por cada una de las partes. De 500 a 999 trabajadores, tres representantes por cada una de las partes. De 1.000 o más trabajadores, cuatro representantes por cada una de las partes.  A las reuniones del Comité sólo asistirán los miembros principales. Los suplentes asistirán por ausencia de los principales y serán citados a las reuniones por el Presidente del Comité.	El Comité debe reunirse al menos una vez al mes, en el local de la empresa y durante el horario de trabajo.	1	0	0
Comité ya conformado. ¿Con qué frecuencia debe reunirse?	El Comité de Medicina, Higiene y Seguridad Industrial se reunirá por lo menos una vez al mes en el local de la empresa y durante el horario de trabajo.	El Comité debe reunirse al menos una vez al mes, en el local de la empresa y durante el horario de trabajo.	1	1	1
Comité ya conformado. ¿Con qué frecuencia debe reunirse?	Identificación de peligros; evaluación y valoración de riesgos. Criterios: Realizar la identificación de peli-gros y la evaluación y valoración de los riesgos con el acompaña-miento de la ARL. Modo de verificación: Solicitar documento con la identificación de peligros; evaluación y valoración de los riesgos. Constancia de acompañamiento de la ARL - acta de visita ARL 	El Comité debe reunirse al menos una vez al mes, en el local de la empresa y durante el horario de trabajo.	0	0	1
Comité ya conformado. ¿Con qué frecuencia debe reunirse?	El Comité de Medicina, Higiene y Seguridad Industrial se reunirá por lo menos una vez al mes en el local de la empresa y durante el horario de trabajo.	El diseño del SG-SST para empresas de menos de diez trabajadores en clase de riesgo I, II o III puede ser realizado por un técnico en SST (o en alguna de sus áreas) con licencia vigente, que acredite mínimo un año de experiencia certificada en actividades de SST y la aprobación de un curso de capacitación virtual de cincuenta horas. También pueden realizarlo tecnólogos, profesionales o profesionales con posgrado en SST que cumplan esos mismos requisitos de licencia y curso.	1	0	0
Representantes elegidos hace un año. ¿Cuánto dura el periodo de los miembros del Comité?	 Los miembros del Comité serán elegidos por un año al cabo del cual podrán ser reelegidos.	Los miembros del Comité son elegidos por un periodo de un año, al cabo del cual pueden ser reelegidos.	1	1	1
Representantes elegidos hace un año. ¿Cuánto dura el periodo de los miembros del Comité?	Enfermedad laboral. Es enfermedad laboral la contraída como resultado de la exposición a factores de riesgo inherentes a la actividad laboral o del medio en el que el trabajador se ha visto obligado a trabajar. El Gobierno Nacional, determinará, en forma periódica, las enfermedades que se consideran como laborales y en los casos en que una enfermedad no figure en la tabla de enfermedades laborales, pero se demuestre la relación de causalidad con los factores de riesgo ocupacional será reconocida como enfermedad laboral, conforme lo establecido en las normas legales vigentes. Parágrafo 1°. El Gobierno Nacional, previo concepto del Consejo Nacional de Riesgos Laborales, determinará, en forma periódica, las enfermedades que se consideran como laborales. Parágrafo 2°. Para tal efecto, El Ministerio de la Salud y Protección Social y el Ministerio de Trabajo, realizará una actualización de la tabla de enfermedades laborales por lo menos cada tres (3) años atendiendo a los estudios técnicos financiados por el Fondo Nacional de Riesgos Laborales.	Los miembros del Comité son elegidos por un periodo de un año, al cabo del cual pueden ser reelegidos.	0	0	1
Representantes elegidos hace un año. ¿Cuánto dura el periodo de los miembros del Comité?	 Los miembros del Comité serán elegidos por un año al cabo del cual podrán ser reelegidos.	Se presume que hay acoso laboral cuando se acredita la ocurrencia repetida y pública de conductas como agresiones físicas, expresiones injuriosas o ultrajantes, comentarios hostiles o humillantes de descalificación profesional, amenazas injustificadas de despido, burlas sobre la apariencia física, exigencias desproporcionadas, cambios de horario o de lugar de trabajo sin fundamento, trato discriminatorio, o negativa injustificada a suministrar información o a otorgar permisos y licencias, entre otras conductas listadas en la norma. En casos excepcionales, un solo acto hostil puede bastar para acreditar el acoso si es lo bastante grave.	1	0	0
MiPyme contrata nuevo empleado. ¿Debo hacer examen médico antes de contratar?	Evaluaciones médicas preocupacionales o de preingreso. Son aquellas que se realizan para determinar las condiciones de salud física, mental y social del trabajador antes de su contratación, en función de las condiciones de trabajo a las que estaría expuesto, acorde con los requerimientos de la tarea y perfil del cargo. El objetivo es determinar la aptitud del trabajador para desempeñar en forma eficiente las labores sin perjuicio de su salud o la de terceros, comparando las demandas del oficio para el cual se desea contratar con sus capacidades físicas y mentales; establecer la existencia de restricciones que ameriten alguna condición sujeta a modificación, e identificar condiciones de salud que estando presentes en el trabajador, puedan agravarse en desarrollo del trabajo. El empleador tiene la obligación de informar al médico que realice las evaluaciones médicas preocupacionales, sobre los perfiles del cargo describiendo en forma breve las tareas y el medio en el que se desarrollará su labor. En el caso de que se realice la contratación correspondiente, el empleador deberá adaptar las condiciones de trabajo y medio laboral según las recomendaciones sugeridas en el reporte o certificado resultante de la evaluación médica preocupacional. Parágrafo. El médico debe respetar la reserva de la historia clínica ocupacional y sólo remitirá al empleador el certificado médico, indicando las restricciones existentes y las recomendaciones o condiciones que se requiere adaptar para que el trabajador pueda desempeñar la labor.	Debe realizar una evaluación médica preocupacional o de preingreso para determinar las condiciones de salud física, mental y social del trabajador antes de contratarlo, en función de las condiciones de trabajo a las que estaría expuesto y del perfil del cargo. El objetivo es establecer su aptitud para desempeñar la labor sin perjuicio de su salud, identificar restricciones y detectar condiciones que puedan agravarse con el trabajo; para ello, el empleador debe informar al médico evaluador sobre las tareas y el entorno del cargo.	1	1	1
MiPyme contrata nuevo empleado. ¿Debo hacer examen médico antes de contratar?	Establecer obligaciones y requisitos mínimos para realizar la investigación de incidentes y accidentes de trabajo, con el fin de identificar las causas, hechos y situaciones que los han generado, e implementar las medidas correctivas encaminadas a eliminar o minimizar condiciones de riesgo y evitar su recurrencia.	Debe realizar una evaluación médica preocupacional o de preingreso para determinar las condiciones de salud física, mental y social del trabajador antes de contratarlo, en función de las condiciones de trabajo a las que estaría expuesto y del perfil del cargo. El objetivo es establecer su aptitud para desempeñar la labor sin perjuicio de su salud, identificar restricciones y detectar condiciones que puedan agravarse con el trabajo; para ello, el empleador debe informar al médico evaluador sobre las tareas y el entorno del cargo.	0	0	1
MiPyme contrata nuevo empleado. ¿Debo hacer examen médico antes de contratar?	Evaluaciones médicas preocupacionales o de preingreso. Son aquellas que se realizan para determinar las condiciones de salud física, mental y social del trabajador antes de su contratación, en función de las condiciones de trabajo a las que estaría expuesto, acorde con los requerimientos de la tarea y perfil del cargo. El objetivo es determinar la aptitud del trabajador para desempeñar en forma eficiente las labores sin perjuicio de su salud o la de terceros, comparando las demandas del oficio para el cual se desea contratar con sus capacidades físicas y mentales; establecer la existencia de restricciones que ameriten alguna condición sujeta a modificación, e identificar condiciones de salud que estando presentes en el trabajador, puedan agravarse en desarrollo del trabajo. El empleador tiene la obligación de informar al médico que realice las evaluaciones médicas preocupacionales, sobre los perfiles del cargo describiendo en forma breve las tareas y el medio en el que se desarrollará su labor. En el caso de que se realice la contratación correspondiente, el empleador deberá adaptar las condiciones de trabajo y medio laboral según las recomendaciones sugeridas en el reporte o certificado resultante de la evaluación médica preocupacional. Parágrafo. El médico debe respetar la reserva de la historia clínica ocupacional y sólo remitirá al empleador el certificado médico, indicando las restricciones existentes y las recomendaciones o condiciones que se requiere adaptar para que el trabajador pueda desempeñar la labor.	El Comité debe reunirse al menos una vez al mes, en el local de la empresa y durante el horario de trabajo.	1	0	0
Empresa debe pagar exámenes ocupacionales. ¿Quién paga los exámenes, la empresa o el trabajador?	Contratación y costo de las evaluaciones médicas ocupacionales y de las valoraciones complementarias.  Modificado por el art. 1, Resolución del Min. Protección 1918 de 2009. El costo de las evaluaciones médicas ocupacionales y de las pruebas o valoraciones complementarias que se requieran, estará a cargo del empleador en su totalidad. En ningún caso, pueden ser cobrados ni solicitados al aspirante o al trabajador. El empleador las podrá contratar con Instituciones Prestadoras de Servicios de Salud Ocupacional o con Entidades Promotoras de Salud, las cuales deben contar con médicos especialistas en medicina del trabajo o salud ocupacional, con licencia vigente en salud ocupacional. El empleador también puede contratar la realización de dichas valoraciones directamente con médicos especialistas en medicina del trabajo o salud ocupacional, con licencia vigente en salud ocupacional.	El costo de las evaluaciones médicas ocupacionales y de las pruebas o valoraciones complementarias está a cargo del empleador en su totalidad; en ningún caso pueden cobrarse o solicitarse al aspirante o al trabajador. El empleador puede contratarlas con instituciones prestadoras de servicios de salud ocupacional, con EPS o directamente con médicos especialistas en medicina del trabajo con licencia vigente.	1	1	1
Empresa debe pagar exámenes ocupacionales. ¿Quién paga los exámenes, la empresa o el trabajador?	Evaluaciones médicas ocupacionales. criterios: Realizar las evaluaciones médicas ocupacionales de acuerdo con la normatividad y los peligros/riesgos a los cuales se encuentre expuesto el trabajador. Modo de verificación: Conceptos emitidos por el médico evaluador en el cual informe recomendaciones y restricciones laborales. 	El costo de las evaluaciones médicas ocupacionales y de las pruebas o valoraciones complementarias está a cargo del empleador en su totalidad; en ningún caso pueden cobrarse o solicitarse al aspirante o al trabajador. El empleador puede contratarlas con instituciones prestadoras de servicios de salud ocupacional, con EPS o directamente con médicos especialistas en medicina del trabajo con licencia vigente.	0	0	1
Empresa debe pagar exámenes ocupacionales. ¿Quién paga los exámenes, la empresa o el trabajador?	Contratación y costo de las evaluaciones médicas ocupacionales y de las valoraciones complementarias.  Modificado por el art. 1, Resolución del Min. Protección 1918 de 2009. El costo de las evaluaciones médicas ocupacionales y de las pruebas o valoraciones complementarias que se requieran, estará a cargo del empleador en su totalidad. En ningún caso, pueden ser cobrados ni solicitados al aspirante o al trabajador. El empleador las podrá contratar con Instituciones Prestadoras de Servicios de Salud Ocupacional o con Entidades Promotoras de Salud, las cuales deben contar con médicos especialistas en medicina del trabajo o salud ocupacional, con licencia vigente en salud ocupacional. El empleador también puede contratar la realización de dichas valoraciones directamente con médicos especialistas en medicina del trabajo o salud ocupacional, con licencia vigente en salud ocupacional.	El equipo investigador debe integrarse, como mínimo, por el jefe inmediato o supervisor del trabajador accidentado, un representante del Comité Paritario o el Vigía Ocupacional y el encargado del programa de salud ocupacional. Cuando la empresa no cuente con esa estructura, debe conformar un equipo investigador integrado por trabajadores capacitados para tal fin, y puede apoyarse en personal experto interno o externo para determinar las causas.	1	0	0
Trabajador se retira de la empresa. ¿Debo hacerle examen médico al retirarse?	Evaluaciones médicas ocupacionales de egreso. Aquellas que se deben realizar al trabajador cuando se termina la relación laboral. Su objetivo es valorar y registrar las condiciones de salud en las que el trabajador se retira de las tareas o funciones asignadas. El empleador deberá informar al trabajador sobre el trámite para la realización de la evaluación médica ocupacional de egreso. Parágrafo. Si al realizar la evaluación médica ocupacional de egreso se encuentra una presunta enfermedad profesional o secuelas de eventos profesionales ¿no diagnosticados¿, ocurridos durante el tiempo en que la persona trabajó, el empleador elaborará y presentará el correspondiente reporte a las entidades administradoras, las cuales deberán iniciar la determinación de origen.	Debe realizarse una evaluación médica ocupacional de egreso cuando termina la relación laboral, con el fin de valorar y registrar las condiciones de salud con las que el trabajador se retira de sus funciones. El empleador debe informarle sobre el trámite para realizarla, y si se detecta una presunta enfermedad laboral no diagnosticada, debe elaborar y presentar el reporte correspondiente a las entidades administradoras.	1	1	1
Trabajador se retira de la empresa. ¿Debo hacerle examen médico al retirarse?	El empleador o contratante debe establecer por escrito una política de Seguridad y Salud en el Trabajo (SST) que debe ser parte de las políticas de gestión de la empresa, con alcance sobre todos sus centros de trabajo y todos sus trabajadores, independiente de su forma de contratación o vinculación, incluyendo los contratistas y subcontratistas. Esta política debe ser comuni­cada al Comité Paritario o Vigía de Seguridad y Salud en el Trabajo según corresponda de conformidad con la normatividad vigente. 	Debe realizarse una evaluación médica ocupacional de egreso cuando termina la relación laboral, con el fin de valorar y registrar las condiciones de salud con las que el trabajador se retira de sus funciones. El empleador debe informarle sobre el trámite para realizarla, y si se detecta una presunta enfermedad laboral no diagnosticada, debe elaborar y presentar el reporte correspondiente a las entidades administradoras.	0	0	1
Trabajador se retira de la empresa. ¿Debo hacerle examen médico al retirarse?	Evaluaciones médicas ocupacionales de egreso. Aquellas que se deben realizar al trabajador cuando se termina la relación laboral. Su objetivo es valorar y registrar las condiciones de salud en las que el trabajador se retira de las tareas o funciones asignadas. El empleador deberá informar al trabajador sobre el trámite para la realización de la evaluación médica ocupacional de egreso. Parágrafo. Si al realizar la evaluación médica ocupacional de egreso se encuentra una presunta enfermedad profesional o secuelas de eventos profesionales ¿no diagnosticados¿, ocurridos durante el tiempo en que la persona trabajó, el empleador elaborará y presentará el correspondiente reporte a las entidades administradoras, las cuales deberán iniciar la determinación de origen.	Debe realizar las evaluaciones médicas ocupacionales de acuerdo con la normatividad vigente y los peligros o riesgos a los que esté expuesto el trabajador.	1	0	0
